bess_storage,height,net_production,utilised_production,coverage_pct,gross_production,net_p_ratio,average_hws,capacity_pct,years,utilised_production_per_year,net_production_per_year
0,80,94.4458735393847,94.4458735393847,0.019140295383305916,102.72403082009332,0.019140295383305916,5.665455513865083,2.734327911900845e-07,5.6290212183436,16.778382933005965,16.778382933005965
0,85,95.72001876430137,95.72001876430137,0.019398512233361986,104.12499627921652,0.019398512233361986,5.699906446883131,2.771216033337426e-07,5.6290212183436,17.004735823765117,17.004735823765117
0,90,96.95075940688602,96.95075940688602,0.019647932759177617,105.45182363799697,0.019647932759177617,5.73257949606583,2.8068475370253736e-07,5.6290212183436,17.223377856695098,17.223377856695098
0,95,98.1286182262263,98.1286182262263,0.01988663631368075,106.7120663474169,0.01988663631368075,5.763657900913108,2.840948044811536e-07,5.6290212183436,17.432625392572547,17.432625392572547
0,100,99.20828077021913,99.20828077021913,0.02010543952055349,107.91185826564745,0.02010543952055349,5.793297551841247,2.872205645793355e-07,5.6290212183436,17.62442828371719,17.62442828371719
0,105,100.27319583481396,100.27319583481396,0.020321254019701276,109.05658744996458,0.020321254019701276,5.8216322121328945,2.9030362885287533e-07,5.6290212183436,17.813611273670137,17.813611273670137
0,110,101.27479684885114,101.27479684885114,0.02052423736398572,110.1512307105585,0.02052423736398572,5.848777545397592,2.932033909140817e-07,5.6290212183436,17.991546473269885,17.991546473269885
0,115,102.24082892456859,102.24082892456859,0.020720012346905115,111.19975754462514,0.020720012346905115,5.874834262920564,2.960001763843588e-07,5.6290212183436,18.16316282329702,18.16316282329702
0,120,103.18364735138678,103.18364735138678,0.02091108287763189,112.2060440045194,0.02091108287763189,5.89989061262921,2.987297553947412e-07,5.6290212183436,18.330655250532114,18.330655250532114
0,125,104.06124216580895,104.06124216580895,0.02108893526382315,113.17335250524953,0.02108893526382315,5.924024368743645,3.012705037689021e-07,5.6290212183436,18.486560652267375,18.486560652267375
0,130,104.93350573149698,104.93350573149698,0.021265707225092613,114.10470059698807,0.021265707225092613,5.947304437995106,3.03795817501323e-07,5.6290212183436,18.641518953516183,18.641518953516183
0,135,105.74724337478851,105.74724337478851,0.02143061838821103,115.00263535920892,0.02143061838821103,5.969792168029176,3.0615169126015756e-07,5.6290212183436,18.78608007910579,18.78608007910579
0,140,106.54964401118251,106.54964401118251,0.021593232006157287,115.8693084902171,0.021593232006157287,5.991542422065743,3.0847474294510407e-07,5.6290212183436,18.928627176597477,18.928627176597477
0,145,107.3039565018629,107.3039565018629,0.021746100134132397,116.70669701716844,0.021746100134132397,6.012604468332188,3.106585733447485e-07,5.6290212183436,19.06263137758046,19.06263137758046
0,150,108.05133761338725,108.05133761338725,0.021897563556539247,117.51695932165148,0.021897563556539247,6.033022721408299,3.128223365219892e-07,5.6290212183436,19.195404213662304,19.195404213662304
0,155,108.77855202598099,108.77855202598099,0.022044940018235447,118.30143295512505,0.022044940018235447,6.052837364198361,3.149277145462207e-07,5.6290212183436,19.324594419985193,19.324594419985193
0,160,109.46721767033435,109.46721767033435,0.022184504229558682,119.0619023632615,0.022184504229558682,6.072084872940512,3.1692148899369544e-07,5.6290212183436,19.44693640763114,19.44693640763114
