bess_storage,height,net_production,utilised_production,coverage_pct,gross_production,net_p_ratio,average_hws,capacity_pct,years,utilised_production_per_year,net_production_per_year
0,80,131.5224072130664,131.5224072130664,0.026654184341169423,143.04920136910602,0.026654184341169423,5.665455513865083,3.331773042646178e-07,5.6290212183436,23.36505799346912,23.36505799346912
0,85,132.9983206255612,132.9983206255612,0.02695329130706088,144.66055611478473,0.02695329130706088,5.699906446883131,3.36916141338261e-07,5.6290212183436,23.627255159769568,23.627255159769568
0,90,134.42672832240635,134.42672832240635,0.027242770817608293,146.1816846216234,0.027242770817608293,5.73257949606583,3.4053463522010365e-07,5.6290212183436,23.88101289871543,23.88101289871543
0,95,135.7441828928817,135.7441828928817,0.027509764691326547,147.62214571613936,0.027509764691326547,5.763657900913108,3.438720586415818e-07,5.6290212183436,24.11505972841685,24.11505972841685
0,100,137.02118802021332,137.02118802021332,0.027768561126015993,148.99108052281562,0.027768561126015993,5.793297551841247,3.471070140751999e-07,5.6290212183436,24.34192068306562,24.34192068306562
0,105,138.20470209905037,138.20470209905037,0.028008410769100676,150.29407864636707,0.028008410769100676,5.8216322121328945,3.501051346137584e-07,5.6290212183436,24.552172880193652,24.552172880193652
0,110,139.34251294164355,139.34251294164355,0.02823899824530714,151.53768944836924,0.02823899824530714,5.848777545397592,3.5298747806633925e-07,5.6290212183436,24.75430586183624,24.75430586183624
0,115,140.44095719295342,140.44095719295342,0.028461607732034985,152.72662381256575,0.028461607732034985,5.874834262920564,3.557700966504373e-07,5.6290212183436,24.949445337901867,24.949445337901867
0,120,141.49706019164876,141.49706019164876,0.02867563638773686,153.8645440231149,0.02867563638773686,5.89989061262921,3.584454548467107e-07,5.6290212183436,25.137062857490132,25.137062857490132
0,125,142.49703777465228,142.49703777465228,0.02887829072929886,154.955627600014,0.02887829072929886,5.924024368743645,3.609786341162357e-07,5.6290212183436,25.31470965330338,25.31470965330338
0,130,143.43597893466142,143.43597893466142,0.02906857549745895,156.00373784022943,0.02906857549745895,5.947304437995106,3.633571937182368e-07,5.6290212183436,25.481513281072512,25.481513281072512
0,135,144.35942847026743,144.35942847026743,0.02925572075029739,157.01266121098251,0.02925572075029739,5.969792168029176,3.6569650937871737e-07,5.6290212183436,25.64556480971069,25.64556480971069
0,140,145.2994981484607,145.2994981484607,0.02944623422269389,157.9847138002499,0.02944623422269389,5.991542422065743,3.680779277836736e-07,5.6290212183436,25.81256891961346,25.81256891961346
0,145,146.12104387587834,146.12104387587834,0.029612727763431896,158.9223132865852,0.029612727763431896,6.012604468332188,3.701590970428987e-07,5.6290212183436,25.9585171574244,25.9585171574244
0,150,146.93783279040161,146.93783279040161,0.02977825729377465,159.82791944103943,0.02977825729377465,6.033022721408299,3.722282161721831e-07,5.6290212183436,26.103620343722856,26.103620343722856
0,155,147.8041441802465,147.8041441802465,0.029953822993727,160.70377799547668,0.029953822993727,6.052837364198361,3.744227874215875e-07,5.6290212183436,26.25752123630109,26.25752123630109
0,160,148.56401181046576,148.56401181046576,0.030107816920084664,161.55177250875767,0.030107816920084664,6.072084872940512,3.763477115010583e-07,5.6290212183436,26.392512312146216,26.392512312146216
