bess_storage,height,net_production,utilised_production,coverage_pct,gross_production,net_p_ratio,average_hws,capacity_pct,years,utilised_production_per_year,net_production_per_year
0,100,85.06234044465242,85.06234044465242,0.017238639033044022,92.49096999492737,0.017238639033044022,4.186222415367343,1.723863903304402e-07,5.6290212183436,15.11139097636639,15.11139097636639
40000,100,85.04226198657342,85.04226198657342,0.01723456995512594,92.49096999492737,0.01723456995512594,4.186222415367343,1.7234569955125936e-07,5.6290212183436,15.107824022663397,15.107824022663397
80000,100,85.04775674792121,85.04775674792121,0.017235683517331634,92.49096999492737,0.017235683517331634,4.186222415367343,1.7235683517331633e-07,5.6290212183436,15.108800171292911,15.108800171292911
120000,100,85.03976800743187,85.03976800743187,0.01723406452809498,92.49096999492737,0.01723406452809498,4.186222415367343,1.7234064528094982e-07,5.6290212183436,15.107380965328062,15.107380965328062
160000,100,85.02657885128444,85.02657885128444,0.017231391628421782,92.49096999492737,0.017231391628421782,4.186222415367343,1.7231391628421783e-07,5.6290212183436,15.105037901474535,15.105037901474535
200000,100,85.05316112262695,85.05316112262695,0.01723677876188127,92.49096999492737,0.01723677876188127,4.186222415367343,1.7236778761881272e-07,5.6290212183436,15.109760262665123,15.109760262665123
240000,100,85.03632034790276,85.03632034790276,0.01723336582926045,92.49096999492737,0.01723336582926045,4.186222415367343,1.7233365829260448e-07,5.6290212183436,15.10676848592971,15.10676848592971
280000,100,85.03297790482695,85.03297790482695,0.017232688453474983,92.49096999492737,0.017232688453474983,4.186222415367343,1.7232688453474983e-07,5.6290212183436,15.10617469831617,15.10617469831617
320000,100,85.04877685048356,85.04877685048356,0.01723589025017906,92.49096999492737,0.01723589025017906,4.186222415367343,1.723589025017906e-07,5.6290212183436,15.108981393306967,15.108981393306967
360000,100,85.05418545056762,85.05418545056762,0.01723698635103916,92.49096999492737,0.01723698635103916,4.186222415367343,1.7236986351039157e-07,5.6290212183436,15.109942235320926,15.109942235320926
400000,100,85.01589421306186,85.01589421306186,0.017229226291557608,92.49096999492737,0.017229226291557608,4.186222415367343,1.7229226291557606e-07,5.6290212183436,15.1031397671794,15.1031397671794
