bess_storage,height,net_production,utilised_production,coverage_pct,gross_production,net_p_ratio,average_hws,capacity_pct,years,utilised_production_per_year,net_production_per_year
0,100,49.68855751018513,49.68855751018513,0.010069827640682785,54.03441514373398,0.010069827640682785,4.186222415367343,1.6111724225092454e-07,5.6290212183436,8.82721090982253,8.82721090982253
40000,100,49.6782184271546,49.6782184271546,0.010067732333648388,54.03441514373398,0.010067732333648388,4.186222415367343,1.6108371733837417e-07,5.6290212183436,8.825374163676177,8.825374163676177
80000,100,49.69090324472005,49.69090324472005,0.010070303024627117,54.03441514373398,0.010070303024627117,4.186222415367343,1.6112484839403386e-07,5.6290212183436,8.82762763138813,8.82762763138813
120000,100,49.674128143633325,49.674128143633325,0.01006690340135241,54.03441514373398,0.01006690340135241,4.186222415367343,1.6107045442163853e-07,5.6290212183436,8.824647521625522,8.824647521625522
160000,100,49.66597607301005,49.66597607301005,0.010065251311812998,54.03441514373398,0.010065251311812998,4.186222415367343,1.6104402098900794e-07,5.6290212183436,8.823199299935274,8.823199299935274
200000,100,49.69505626437005,49.69505626437005,0.010071144670956966,54.03441514373398,0.010071144670956966,4.186222415367343,1.6113831473531144e-07,5.6290212183436,8.828365418560876,8.828365418560876
240000,100,49.688832815000396,49.688832815000396,0.010069883433649562,54.03441514373398,0.010069883433649562,4.186222415367343,1.6111813493839298e-07,5.6290212183436,8.827259817937206,8.827259817937206
280000,100,49.697746203445746,49.697746203445746,0.010071689811009596,54.03441514373398,0.010071689811009596,4.186222415367343,1.6114703697615352e-07,5.6290212183436,8.828843288331012,8.828843288331012
320000,100,49.69167872469428,49.69167872469428,0.010070460182533698,54.03441514373398,0.010070460182533698,4.186222415367343,1.6112736292053916e-07,5.6290212183436,8.82776539600904,8.82776539600904
360000,100,49.674096396762785,49.674096396762785,0.010066896967567037,54.03441514373398,0.010066896967567037,4.186222415367343,1.6107035148107258e-07,5.6290212183436,8.824641881769265,8.824641881769265
400000,100,49.688197068093615,49.688197068093615,0.010069754593890567,54.03441514373398,0.010069754593890567,4.186222415367343,1.6111607350224908e-07,5.6290212183436,8.827146877004472,8.827146877004472
