bess_storage,height,net_production,utilised_production,coverage_pct,gross_production,net_p_ratio,average_hws,capacity_pct,years,utilised_production_per_year,net_production_per_year
0,100,92.5368515564223,92.5368515564223,0.01875341511762774,100.65280052943595,0.01875341511762774,5.793297551841247,3.000546418820438e-07,5.6290212183436,16.439243692112477,16.439243692112477
40000,100,92.55279645673974,92.55279645673974,0.01875664649334058,100.65280052943595,0.01875664649334058,5.793297551841247,3.001063438934492e-07,5.6290212183436,16.44207631606235,16.44207631606235
80000,100,92.55198267578673,92.55198267578673,0.01875648157340036,100.65280052943595,0.01875648157340036,5.793297551841247,3.0010370517440577e-07,5.6290212183436,16.441931747242755,16.441931747242755
120000,100,92.54001728072132,92.54001728072132,0.018754056679783016,100.65280052943595,0.018754056679783016,5.793297551841247,3.000649068765283e-07,5.6290212183436,16.439806085497793,16.439806085497793
160000,100,92.56661188490777,92.56661188490777,0.018759446312602904,100.65280052943595,0.018759446312602904,5.793297551841247,3.001511410016465e-07,5.6290212183436,16.444530637627707,16.444530637627707
200000,100,92.53810997674663,92.53810997674663,0.01875367014768698,100.65280052943595,0.01875367014768698,5.793297551841247,3.0005872236299165e-07,5.6290212183436,16.439467251462407,16.439467251462407
240000,100,92.53615769059539,92.53615769059539,0.01875327449955322,100.65280052943595,0.01875327449955322,5.793297551841247,3.0005239199285145e-07,5.6290212183436,16.43912042630835,16.43912042630835
280000,100,92.55404747269603,92.55404747269603,0.018756900022838852,100.65280052943595,0.018756900022838852,5.793297551841247,3.0011040036542163e-07,5.6290212183436,16.44229856002054,16.44229856002054
320000,100,92.56450618069309,92.56450618069309,0.018759019572935534,100.65280052943595,0.018759019572935534,5.793297551841247,3.001443131669685e-07,5.6290212183436,16.44415655763529,16.44415655763529
360000,100,92.5537928388787,92.5537928388787,0.01875684841903346,100.65280052943595,0.01875684841903346,5.793297551841247,3.0010957470453537e-07,5.6290212183436,16.44225332412473,16.44225332412473
400000,100,92.54926480671435,92.54926480671435,0.018755930773085756,100.65280052943595,0.018755930773085756,5.793297551841247,3.0009489236937206e-07,5.6290212183436,16.441448915686973,16.441448915686973
