bess_storage,height,net_production,utilised_production,coverage_pct,gross_production,net_p_ratio,average_hws,capacity_pct,years,utilised_production_per_year,net_production_per_year
0,100,162.2976846117615,162.2976846117615,0.0328910677309828,176.4880649362451,0.0328910677309828,5.793297551841247,3.2891067730982794e-07,5.6290212183436,28.83230997297952,28.83230997297952
40000,100,162.27682023467545,162.27682023467545,0.032886839379595384,176.4880649362451,0.032886839379595384,5.793297551841247,3.2886839379595384e-07,5.6290212183436,28.828603400153312,28.828603400153312
80000,100,162.3159863622694,162.3159863622694,0.032894776743326325,176.4880649362451,0.032894776743326325,5.793297551841247,3.289477674332632e-07,5.6290212183436,28.835561293199856,28.835561293199856
120000,100,162.29040931434406,162.29040931434406,0.032889593327323295,176.4880649362451,0.032889593327323295,5.793297551841247,3.2889593327323293e-07,5.6290212183436,28.831017510731602,28.831017510731602
160000,100,162.31331582302766,162.31331582302766,0.0328942355348224,176.4880649362451,0.0328942355348224,5.793297551841247,3.2894235534822403e-07,5.6290212183436,28.83508686982532,28.83508686982532
200000,100,162.2761224661928,162.2761224661928,0.032886697970613006,176.4880649362451,0.032886697970613006,5.793297551841247,3.2886697970613003e-07,5.6290212183436,28.82847944103936,28.82847944103936
240000,100,162.2662152152448,162.2662152152448,0.03288469017818677,176.4880649362451,0.03288469017818677,5.793297551841247,3.2884690178186776e-07,5.6290212183436,28.82671941019853,28.82671941019853
280000,100,162.28515725152465,162.28515725152465,0.03288852895013065,176.4880649362451,0.03288852895013065,5.793297551841247,3.2888528950130643e-07,5.6290212183436,28.830084477684526,28.830084477684526
320000,100,162.28545973292628,162.28545973292628,0.0328885902506741,176.4880649362451,0.0328885902506741,5.793297551841247,3.28885902506741e-07,5.6290212183436,28.83013821374092,28.83013821374092
360000,100,162.29727782005259,162.29727782005259,0.03289098529102882,176.4880649362451,0.03289098529102882,5.793297551841247,3.2890985291028814e-07,5.6290212183436,28.832237706115862,28.832237706115862
400000,100,162.25733153793317,162.25733153793317,0.03288288982205196,176.4880649362451,0.03288288982205196,5.793297551841247,3.2882889822051956e-07,5.6290212183436,28.825141218010746,28.825141218010746
