bess_storage,height,net_production,utilised_production,coverage_pct,gross_production,net_p_ratio,average_hws,capacity_pct,years,utilised_production_per_year,net_production_per_year
80000.0,100,104.42521901838946,104.42521901838946,0.021162698406774778,113.57727087054636,0.021162698406774778,4.186222415367343,3.0232426295392535e-07,5.6290212183436,18.55122142337877,18.55122142337877
