bess_storage,height,net_production,utilised_production,coverage_pct,gross_production,net_p_ratio,average_hws,capacity_pct,years,utilised_production_per_year,net_production_per_year
0,100,540.5095128787063,540.5095128787063,0.3063260923170107,587.8597713476532,0.3063260923170107,5.56901069968788,3.211446170328461e-07,24.0,22.52122970327943,22.52122970327943
40000,100,540.5944710791736,540.5944710791736,0.30637424117089634,587.8597713476532,0.30637424117089634,5.56901069968788,3.2119509508753846e-07,24.0,22.5247696282989,22.5247696282989
80000,100,540.504499756835,540.504499756835,0.306323251201366,587.8597713476532,0.306323251201366,5.56901069968788,3.211416384782321e-07,24.0,22.521020823201457,22.521020823201457
120000,100,540.56507151372,540.56507151372,0.306357579384588,587.8597713476532,0.306357579384588,5.56901069968788,3.211776272873175e-07,24.0,22.523544646405,22.523544646405
160000,100,540.5875599656373,540.5875599656373,0.30637032439542305,587.8597713476532,0.30637032439542305,5.56901069968788,3.2119098883805166e-07,24.0,22.524481665234887,22.524481665234887
200000,100,540.5415156045425,540.5415156045425,0.30634422940750644,587.8597713476532,0.30634422940750644,5.56901069968788,3.211636315050946e-07,24.0,22.52256315018927,22.52256315018927
240000,100,540.5823265090463,540.5823265090463,0.3063673584082043,587.8597713476532,0.3063673584082043,5.56901069968788,3.211878793712012e-07,24.0,22.524263604543595,22.524263604543595
280000,100,540.4695500404675,540.4695500404675,0.30630344394582776,587.8597713476532,0.30630344394582776,5.56901069968788,3.211208730467072e-07,24.0,22.51956458501948,22.51956458501948
320000,100,540.5911584569741,540.5911584569741,0.3063723637892971,587.8597713476532,0.3063723637892971,5.56901069968788,3.211931268876044e-07,24.0,22.52463160237392,22.52463160237392
360000,100,540.5185813568906,540.5185813568906,0.3063312317482682,587.8597713476532,0.3063312317482682,5.56901069968788,3.211500050840907e-07,24.0,22.52160755653711,22.52160755653711
400000,100,540.6298834894548,540.6298834894548,0.3063943106516409,587.8597713476532,0.3063943106516409,5.56901069968788,3.2121613542941407e-07,24.0,22.526245145393947,22.526245145393947
