bess_storage,height,net_production,utilised_production,coverage_pct,gross_production,net_p_ratio,average_hws,capacity_pct,years,utilised_production_per_year,net_production_per_year
80000.0,100,396.90418880717664,396.90418880717664,0.08043616018303677,431.6474330625898,0.08043616018303677,5.793297551841247,1.149088002614811e-06,5.6290212183436,70.51033801645004,70.51033801645004
