bess_storage,height,net_production,utilised_production,coverage_pct,gross_production,net_p_ratio,average_hws,capacity_pct,years,utilised_production_per_year,net_production_per_year
80000.0,100,335.28514896299595,335.28514896299595,0.06794851430021806,364.74796433574863,0.06794851430021806,5.793297551841247,7.152475189496636e-07,5.6290212183436,59.56366763557115,59.56366763557115
