bess_storage,height,net_production,utilised_production,coverage_pct,gross_production,net_p_ratio,average_hws,capacity_pct,years,utilised_production_per_year,net_production_per_year
0,80,612.6686258009134,599.1141457618996,0.3395394359400861,666.302858540401,0.3472212450568699,5.44611805159096,2.9121445822919684e-07,24.0,24.96308940674582,25.527859408371395
0,85,619.9362714861394,605.9315710552775,0.34340311493189735,674.2419676192836,0.35134008006357115,5.479235220677287,2.9466892514931713e-07,24.0,25.247148793969895,25.83067797858914
0,90,626.8500475955625,612.3823938449593,0.3470590271597293,681.7346149874377,0.35525836451239556,5.510643336497621,2.979551903165462e-07,24.0,25.515933076873306,26.11875198314844
0,95,633.3697602603015,618.4260473005901,0.35048418194844255,688.8288688124101,0.3589533190988237,5.5405185444556055,3.0105414872818345e-07,24.0,25.76775197085792,26.390406677512562
0,100,639.6048826639055,624.1732566049265,0.353741331223298,695.5641939531408,0.36248698619534137,5.56901069968788,3.040178353220328e-07,24.0,26.00721902520527,26.650203444329396
0,105,645.5059584596302,629.6501525716938,0.3568452842519713,701.9753462659069,0.365831337119608,5.596248386846905,3.0682274244221524e-07,24.0,26.235423023820573,26.89608160248459
0,110,651.1051524253189,634.8208894400022,0.3597757259584134,708.0927308975322,0.3690046008027938,5.6223427916388085,3.094841586933032e-07,24.0,26.450870393333428,27.129381351054956
0,115,656.6093480783279,639.8383792090922,0.36261931704716227,713.9435046949803,0.37212402554104607,5.647390726322928,3.121004202212753e-07,24.0,26.659932467045508,27.358722836596996
0,120,661.6553078622321,644.5643942061482,0.3652977189471944,719.5476711043344,0.3749837516064762,5.671477022318241,3.144988724723516e-07,24.0,26.856849758589508,27.56897116092634
0,125,666.5576041964574,649.104276768379,0.36787063293248146,724.9235523846855,0.3777620584515219,5.694676442824826,3.1682903842329144e-07,24.0,27.046011532015793,27.773233508185726
0,130,671.2836275381972,653.5602749971868,0.3703960066627834,730.090621513553,0.380440465080785,5.717055226857707,3.1907541806325443e-07,24.0,27.23167812488278,27.970151147424883
0,135,675.9714834722995,657.7999975276878,0.37279880921173353,735.0654050793836,0.3830972408736672,5.738672346995377,3.213036559207447e-07,24.0,27.408333230320324,28.165478478012478
0,140,680.2813810027524,661.8027167713997,0.375067293512848,739.859928601212,0.38553981410750154,5.759580542434445,3.2335224209196155e-07,24.0,27.57511319880832,28.345057541781348
0,145,684.5655610881374,665.7307679299131,0.3772934607368072,744.48762985091,0.38796781234447775,5.779827173988501,3.253886042133135e-07,24.0,27.738781997079712,28.52356504533906
0,150,688.7095352041798,669.5554426091462,0.37946104080886456,748.9605339407053,0.3903163508389611,5.7994549367319586,3.273583234486367e-07,24.0,27.898143442047758,28.696230633507493
0,155,692.6467734012792,673.1740632938851,0.38151184270507893,753.2857308359077,0.39254772468660215,5.818502457892561,3.2922977669465323e-07,24.0,28.048919303911877,28.8602822250533
0,160,696.5406234743408,676.7419098556237,0.3835338690879695,757.4730283408404,0.39475450893096553,5.837004801535051,3.310806066404008e-07,24.0,28.197579577317654,29.022525978097534
