bess_storage,height,net_production,utilised_production,coverage_pct,gross_production,net_p_ratio,average_hws,capacity_pct,years,utilised_production_per_year,net_production_per_year
0,80,49.50360375923802,49.50360375923802,0.010032345119819638,53.83754647895096,0.010032345119819638,4.0938440763966515,1.4331921599742338e-07,5.6290212183436,8.794353732033894,8.794353732033894
0,85,50.23387817035967,50.23387817035967,0.010180341717404277,54.629145178799355,0.010180341717404277,4.118738234989391,1.454334531057754e-07,5.6290212183436,8.92408754947659,8.92408754947659
0,90,50.920916427193745,50.920916427193745,0.010319576124188098,55.38229032769293,0.010319576124188098,4.142347699140521,1.4742251605982996e-07,5.6290212183436,9.046140430463286,9.046140430463286
0,95,51.58478633473948,51.58478633473948,0.010454115259147918,56.10111391775953,0.010454115259147918,4.164804877257358,1.4934450370211312e-07,5.6290212183436,9.164077436169064,9.164077436169064
0,100,52.20933267899642,52.20933267899642,0.01058068512463449,56.78863543527318,0.01058068512463449,4.186222415367343,1.5115264463763553e-07,5.6290212183436,9.275028580254594,9.275028580254594
0,105,52.83269788410482,52.83269788410482,0.0107070156217787,57.44807365390236,0.0107070156217787,4.20669697048613,1.5295736602541e-07,5.6290212183436,9.38576989405121,9.38576989405121
0,110,53.39499950880273,53.39499950880273,0.010820971041829348,58.08145872725565,0.010820971041829348,4.226312120850568,1.5458530059756208e-07,5.6290212183436,9.485663215267605,9.485663215267605
0,115,53.97451517621972,53.97451517621972,0.010938415040576306,58.69104381557002,0.010938415040576306,4.245140640185104,1.5626307200823292e-07,5.6290212183436,9.588614624569189,9.588614624569189
0,120,54.50217357770458,54.50217357770458,0.011045349703652842,59.27852097209781,0.011045349703652842,4.263246296222792,1.5779071005218344e-07,5.6290212183436,9.682353550222082,9.682353550222082
0,125,55.04179952596206,55.04179952596206,0.011154709696409304,59.84567449188824,0.011154709696409304,4.280685288421828,1.5935299566299004e-07,5.6290212183436,9.778218519872395,9.778218519872395
0,130,55.54878792499056,55.54878792499056,0.011257455399844067,60.39420701863827,0.011257455399844067,4.2975074086149805,1.608207914263438e-07,5.6290212183436,9.86828540350331,9.86828540350331
0,135,56.01415035484685,56.01415035484685,0.011351765230797433,60.92541746932827,0.011351765230797433,4.313756986458507,1.621680747256776e-07,5.6290212183436,9.95095740131703,9.95095740131703
0,140,56.475368669420774,56.475368669420774,0.011445235219970165,61.44019363015972,0.011445235219970165,4.329473665978768,1.6350336028528804e-07,5.6290212183436,10.032893193825846,10.032893193825846
0,145,56.949577629798135,56.949577629798135,0.011541337878931206,61.93962281145837,0.011541337878931206,4.344693048274447,1.6487625541330292e-07,5.6290212183436,10.117136784671095,10.117136784671095
0,150,57.39826373464306,57.39826373464306,0.011632268104459116,62.42484731919271,0.011632268104459116,4.359447227210534,1.661752586351302e-07,5.6290212183436,10.196846220368862,10.196846220368862
0,155,57.84179860338022,57.84179860338022,0.011722154386223295,62.89651350486474,0.011722154386223295,4.373765238853816,1.674593483746185e-07,5.6290212183436,10.27564053496334,10.27564053496334
0,160,58.25542509622672,58.25542509622672,0.011805979469890307,63.35551004938131,0.011805979469890307,4.387673440843332,1.6865684956986151e-07,5.6290212183436,10.349121603305843,10.349121603305843
