bess_storage,height,net_production,utilised_production,coverage_pct,gross_production,net_p_ratio,average_hws,capacity_pct,years,utilised_production_per_year,net_production_per_year
0,80,80.68588503682669,80.68588503682669,0.016351711461743412,87.71614233396309,0.016351711461743412,4.0938440763966515,1.6351711461743412e-07,5.6290212183436,14.333910267364276,14.333910267364276
0,85,81.85222661952889,81.85222661952889,0.0165880809459162,88.99770487512257,0.0165880809459162,4.118738234989391,1.65880809459162e-07,5.6290212183436,14.54111175719014,14.54111175719014
0,90,82.92723105426555,82.92723105426555,0.016805940145562897,90.21668874620596,0.016805940145562897,4.142347699140521,1.6805940145562896e-07,5.6290212183436,14.732087131600434,14.732087131600434
0,95,84.0361399356062,84.0361399356062,0.017030670382540167,91.37914383210666,0.017030670382540167,4.164804877257358,1.7030670382540168e-07,5.6290212183436,14.929085657334712,14.929085657334712
0,100,85.0699828103356,85.0699828103356,0.01724018782634882,92.49096999492737,0.01724018782634882,4.186222415367343,1.7240187826348817e-07,5.6290212183436,15.112748648577375,15.112748648577375
0,105,86.02581981176954,86.02581981176954,0.01743389668688585,93.55626708655583,0.01743389668688585,4.20669697048613,1.743389668688585e-07,5.6290212183436,15.282553835724137,15.282553835724137
0,110,86.95340713334917,86.95340713334917,0.01762188049881428,94.57889049035292,0.01762188049881428,4.226312120850568,1.762188049881428e-07,5.6290212183436,15.447340445260597,15.447340445260597
0,115,87.85628344121241,87.85628344121241,0.017804856404266458,95.5628049854154,0.017804856404266458,4.245140640185104,1.780485640426646e-07,5.6290212183436,15.607737123979978,15.607737123979978
0,120,88.72997683844639,88.72997683844639,0.01798191813360214,96.5111271143103,0.01798191813360214,4.263246296222792,1.7981918133602138e-07,5.6290212183436,15.762949435915635,15.762949435915635
0,125,89.58313356773789,89.58313356773789,0.018154817924719905,97.42664444052802,0.018154817924719905,4.280685288421828,1.8154817924719904e-07,5.6290212183436,15.914513392809468,15.914513392809468
0,130,90.37856729121175,90.37856729121175,0.0183160196358649,98.31208355572507,0.0183160196358649,4.2975074086149805,1.8316019635864897e-07,5.6290212183436,16.05582281279917,16.05582281279917
0,135,91.19284358401258,91.19284358401258,0.018481039961092044,99.16926305509284,0.018481039961092044,4.313756986458507,1.8481039961092044e-07,5.6290212183436,16.200479629893287,16.200479629893287
0,140,91.93653653924748,91.93653653924748,0.018631755945859172,99.99954498438383,0.018631755945859172,4.329473665978768,1.863175594585917e-07,5.6290212183436,16.332597262140148,16.332597262140148
0,145,92.69317886556912,92.69317886556912,0.018785096235726557,100.80494450912227,0.018785096235726557,4.344693048274447,1.8785096235726558e-07,5.6290212183436,16.4670153602379,16.4670153602379
0,150,93.41194903439836,93.41194903439836,0.018930761396400448,101.5868603561666,0.018930761396400448,4.359447227210534,1.8930761396400445e-07,5.6290212183436,16.59470544008463,16.59470544008463
0,155,94.09929746354842,94.09929746354842,0.01907005866235985,102.34680253704184,0.01907005866235985,4.373765238853816,1.9070058662359846e-07,5.6290212183436,16.716813423424643,16.716813423424643
0,160,94.82046915985303,94.82046915985303,0.01921621051391315,103.08618841162263,0.01921621051391315,4.387673440843332,1.9216210513913147e-07,5.6290212183436,16.844930136496266,16.844930136496266
