bess_storage,height,net_production,utilised_production,coverage_pct,gross_production,net_p_ratio,average_hws,capacity_pct,years,utilised_production_per_year,net_production_per_year
80000.0,100,1685.0623810038253,930.7670317927551,0.527499000319278,1832.5647224792926,0.9549851800649682,5.56901069968788,8.431011268636725e-07,24.0,38.78195965803146,70.21093254182605
